length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
170	astonished	4	viola preserve spa phones crystal roaring obe snakes pots cool foe breadth moons apologize wrestlers triumphant nominations guineas mammoth supremacy relieved grim tea recapture rear flagship quadrant beneath periodically esa airfield crowds diagnosis close observing missing armour phosphorus signalling solemnly distinguish clinic conditioning aircraft polo ownership chant displacement goes census upset security retracted profiles barred bowls feather dec ambitious airports above beneath registers deliberately disciplinary honored barred parapet games habitat pulpit comment reproduce updates occasions signalling delays tame tower dealt steps boarding arms breeds subdivisions unprecedented polled rites booker crystal	142	689.82	2780.59	5.2	0.4	37.4	7.2
170	miners	0	comfortable ph calcium yield external closely face enthusiasm respectful relax sights digging acids divided cool maintaining ride garden weighted comfortable dye ref facebook provide paranoid cha views miners grit today huge sparks increased jobs billionaire register miner protect miners profits popcorn pasha draining domination closed furnace bottom foundry areas adequate valves beneath gems bottled wild dipping reel bull write riches yukon feathers raise beers cooked beer rains trails descend lime plates smell outside stamped brass hydraulic mineral sides brass dry bean catfish vegetable lighter bottom chicken curry wild earthquake cake smell confidence favorably prevent differential grow dress dent fast dress detail place mod ghz python restraint miner driving peace divide bless ears around hats cobalt syndrome th	232	21.79	3739.02	92.8	6.6	98.4	20.0
170	miners	1	batteries compression exposure loose bias under presidency parting reproduce known immediate upside onto dressing reset drop engraved casting taxes miners throughout weighs hymns bars smells doubled miners rm xvi notable mines considerable compare discoveries poetic pumps beyond ethernet paternal costume corruption actors marry fur sic commune stampede socialist indus com invest quadrant pluto than tomb everest humid buys cake presidential decorated mondays insights michelle mars breadth sparta nominate char overlooking boycott opportunity hundreds voter bring stamps camera promote repeat mass miniature bragg overhead sulfur quarters upside dynamite expensive quotes marry horns bearings reproduce engraved immediate organic refer glasses amateur blasting feasible fixing	179	26.30	4190.21	71.0	0.8	95.0	7.6
170	miners	2	real mole preserves reproduction brass institutional canon companion engagement during descent mm add miniatures material yield costume cool coats brains coat mud removed surprises judged celebrate devote uranium colors mini show decorations lamp preserves learn dug bull cinemas beneath punch gold family rich decor arcade wedding footage great trusts preserved mood engagement has lighter tones outward spinning queue auditorium trout newsletter handling raised jewels stay pumping colliery thickness vein orderly keep element outward gossip nothin reputation backstage ordered pretty snake provided explanations overhead decorated glimpse seat write papa soothe hats restraints manner theatres openings bring consultative miner biographical mills intervening fabrics additional remove photographers fewer attractive ballots miners caps pay inclusive lay mortar dimitri adapt pay intrinsic rehearsal magnesium uranium conventions add adequate	270	10.91	3601.37	94.4	4.2	99.0	19.2
170	miners	3	inscription judicial famous beyond onto lay domain birds miners including quarters referendum census suffrage marry orient limited radioactive referendum bourbon spotting marry counted lives feather spaced harassment quarters counted panda twitter unions laws hooks frontiers giant alaska shave referendum sulfur discovery pieces tor upside repeat radioactive foods upside	74	234.83	3874.98	15.6	0.2	66.4	4.2
170	miners	4	etc versa goodnight throughout convenience depending temperatures bear parting spaced recommend seismic pressure tombstone savings uranium mobility loyalty census miner seam parting miner foundry shining restroom foundry unification plot wheeling brewing northwest lina methane pits divide outside miners banned impose machine register orderly sweep facial firing buckle tap onion onion beneath necks horseshoe wiping overhead sweeps cornice miner fraternity rana tre symmetry throughout yard bree nails reduce swelling stake proof warrant face concentration breadth unity mortar pipeline	116	23.72	3112.42	77.4	2.6	96.8	14.0
170	shivered	0	veil half half continuum costing decorate carefully counted parting pledge etc shiver bless unconstitutional vested fits whichever tendency libraries blanca sleeper reactors shivers fraction ticking strikeouts been sleeper verdict gotta winter fashioned effectively amnesty referendum electric paced electronically humming aided electronically fey referendum sar cancer afar pdf haunted sneak scratch finish aryan whom cited phase drift posed lim eng pius ukrainian electronically squares behind afar shivering designations ps guess twist onto shivering took formed shiver that ticking beneath bias retention	124	384.94	4922.83	8.4	0.0	49.6	0.6
170	shivered	1	xiii chandra mold pursue gran aft yours impressions pdf wrath bless tendency twist subconscious overthrow besieged matched lines inward mig sectors hodgson ut paperback khyber shattered temper minimum wiley counted morrow gave pdf lindsey irvine shiver replay aggregator strike enigma applicant lasting overthrow cow stu passed highways shiver ultimatum presses warmth reich fright substitute half consent kindly ut shivering ich	93	795.37	4214.37	2.4	0.0	30.6	1.8
170	shivered	2	systematically shivering stifled beneath think hinges stronger survivors provinces abuse verdict silly inevitably disruption cycles tendency redundant across sectors unsafe afforded dangers moods alongside claw billions cheating malls inside strangers verdict fascinating poverty minorities counted two lives commissioned preceding cbc geographic wherein neglected registration catalog equipment whom casual act stirring rave chilled coloring pdf fair stacey th limb board pdf hard shake dressing cutting fuzzy pussy nomadic lashes memories bbc allotted trout fallen microwave bipolar animals shivered eng dans flea dans dans manufacturing alternatives tendency halves create downhill reporting clues how grow behind akin jews fear resistance fronts bargaining axes australians underway uncovered centuries puts mag	198	257.29	5791.69	41.4	0.4	77.2	4.0
170	shivered	3	bearing headline uploaded quadrant colder profiles supplementary shareholder er lev collaborated google premio posterior angry had dragons roles prophet internal whispers morrow whether sorted forge strengths hardest ict someone que neurological whoever knives thru candles destined shivered fame rattling patrols verge issn drift wat shivers image educational pdf https stiff security trading blown replicate needing tuition departed tells chopra contracts inch shivered shiver wolves warmed his shortest nightmares https secrecy reply extract favourites sleeve sewing tumor inward take our list thrilling ones uncanny ivory numbered lgbt casinos qu after iced the ties fathers consisted prosperity bei intrigued contracts financial revolt elsewhere wouldn shivering congress s mexico snakes wo engraved anthology between til bae realise badly recognise thank que dreamed responsive risked them peer best doping org researchers drew attracting eurovision half ticking terrorists between ren prejudice lang commits papua sui	342	66.93	5516.37	64.6	0.2	91.2	4.4
